id,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source
411,2,상향식 접근,다음 중 상향식 접근 방식의 특징으로 옳지 않은 것은?,인과관계 분석에 집중,상관관계·연관분석 활용,문제 정의 전 데이터 기반 탐색,비지도 학습 활용,1,상향식 접근은 인과관계보다 상관관계·연관분석을 통해 문제 해결에 접근한다.,103,concept
412,2,상향식 접근,보기 중에서 상향식 접근 방식의 특징으로 옳지 않은 것은?,상관관계·연관분석 활용,인과관계 분석에 집중,비지도 학습 활용,문제 정의 전 데이터 기반 탐색,2,상향식 접근은 인과관계보다 상관관계·연관분석을 통해 문제 해결에 접근한다.,103,concept
413,2,상향식 접근,빅데이터 환경에서 프로토타이핑의 역할로 옳지 않은 것은?,문제 정의의 불명확성 해소,필요 데이터 존재 여부 조기 확인,데이터 사용 목적의 가변성 지원,최초 목적을 절대 변경할 수 없도록 고정,4,프로토타이핑은 오히려 목적을 유연하게 전환할 수 있도록 지원하는 데 의의가 있다.,104,concept
414,2,상향식 접근,빅데이터 환경에서 프로토타이핑의 역할로 옳지 않은 것은?,필요 데이터 존재 여부 조기 확인,데이터 사용 목적의 가변성 지원,최초 목적을 절대 변경할 수 없도록 고정,문제 정의의 불명확성 해소,3,프로토타이핑은 오히려 목적을 유연하게 전환할 수 있도록 지원하는 데 의의가 있다.,104,concept
415,2,상향식 접근,다음 중 빅데이터 환경에서 프로토타이핑의 역할로 옳지 않은 것은?,데이터 사용 목적의 가변성 지원,최초 목적을 절대 변경할 수 없도록 고정,문제 정의의 불명확성 해소,필요 데이터 존재 여부 조기 확인,2,프로토타이핑은 오히려 목적을 유연하게 전환할 수 있도록 지원하는 데 의의가 있다.,104,concept
416,2,상향식 접근,보기 중에서 빅데이터 환경에서 프로토타이핑의 역할로 옳지 않은 것은?,최초 목적을 절대 변경할 수 없도록 고정,데이터 사용 목적의 가변성 지원,필요 데이터 존재 여부 조기 확인,문제 정의의 불명확성 해소,1,프로토타이핑은 오히려 목적을 유연하게 전환할 수 있도록 지원하는 데 의의가 있다.,104,concept
417,2,분석프로젝트 관리,분석 프로젝트 관리의 5가지 주요 속성에 해당하지 않는 것은?,데이터 크기(Data Size),분석 복잡성(Analytic Complexity),정확도와 정밀도,마케팅 예산,4,"5대 속성은 데이터 크기, 데이터 복잡성, 속도, 분석 복잡성, 정확도와 정밀도이다.",105,concept
418,2,분석프로젝트 관리,분석 프로젝트 관리의 5가지 주요 속성에 해당하지 않는 것은?,분석 복잡성(Analytic Complexity),정확도와 정밀도,마케팅 예산,데이터 크기(Data Size),3,"5대 속성은 데이터 크기, 데이터 복잡성, 속도, 분석 복잡성, 정확도와 정밀도이다.",105,concept
419,2,분석프로젝트 관리,다음 중 분석 프로젝트 관리의 5가지 주요 속성에 해당하지 않는 것은?,정확도와 정밀도,마케팅 예산,데이터 크기(Data Size),분석 복잡성(Analytic Complexity),2,"5대 속성은 데이터 크기, 데이터 복잡성, 속도, 분석 복잡성, 정확도와 정밀도이다.",105,concept
420,2,분석프로젝트 관리,보기 중에서 분석 프로젝트 관리의 5가지 주요 속성에 해당하지 않는 것은?,마케팅 예산,정확도와 정밀도,분석 복잡성(Analytic Complexity),데이터 크기(Data Size),1,"5대 속성은 데이터 크기, 데이터 복잡성, 속도, 분석 복잡성, 정확도와 정밀도이다.",105,concept
421,2,분석프로젝트 관리,"모델의 예측값이 실제값과 얼마나 가까운지를 나타내며, 활용 측면에서 중요한 지표는?",정밀도(Precision),정확도(Accuracy),재현율,특이도,2,정확도는 예측값이 실제값과 얼마나 가까운지를 나타내며 활용 측면에서 중요하다.,106,concept
422,2,분석프로젝트 관리,"모델의 예측값이 실제값과 얼마나 가까운지를 나타내며, 활용 측면에서 중요한 지표는?",정확도(Accuracy),재현율,특이도,정밀도(Precision),1,정확도는 예측값이 실제값과 얼마나 가까운지를 나타내며 활용 측면에서 중요하다.,106,concept
423,2,분석프로젝트 관리,"다음 중 모델의 예측값이 실제값과 얼마나 가까운지를 나타내며, 활용 측면에서 중요한 지표는?",재현율,특이도,정밀도(Precision),정확도(Accuracy),4,정확도는 예측값이 실제값과 얼마나 가까운지를 나타내며 활용 측면에서 중요하다.,106,concept
424,2,분석프로젝트 관리,"보기 중에서 모델의 예측값이 실제값과 얼마나 가까운지를 나타내며, 활용 측면에서 중요한 지표는?",특이도,재현율,정확도(Accuracy),정밀도(Precision),3,정확도는 예측값이 실제값과 얼마나 가까운지를 나타내며 활용 측면에서 중요하다.,106,concept
425,2,분석프로젝트 관리,"모델을 반복 적용했을 때 결과의 편차가 얼마나 적은지를 나타내며, 안정성 측면에서 중요한 지표는?",정확도,정밀도(Precision),복잡도,재현율,2,정밀도는 모델을 반복 적용했을 때 결과가 얼마나 일관되는지를 나타내며 안정성 측면에서 중요하다.,107,concept
426,2,분석프로젝트 관리,"모델을 반복 적용했을 때 결과의 편차가 얼마나 적은지를 나타내며, 안정성 측면에서 중요한 지표는?",정밀도(Precision),복잡도,재현율,정확도,1,정밀도는 모델을 반복 적용했을 때 결과가 얼마나 일관되는지를 나타내며 안정성 측면에서 중요하다.,107,concept
427,2,분석프로젝트 관리,"다음 중 모델을 반복 적용했을 때 결과의 편차가 얼마나 적은지를 나타내며, 안정성 측면에서 중요한 지표는?",복잡도,재현율,정확도,정밀도(Precision),4,정밀도는 모델을 반복 적용했을 때 결과가 얼마나 일관되는지를 나타내며 안정성 측면에서 중요하다.,107,concept
428,2,분석프로젝트 관리,"보기 중에서 모델을 반복 적용했을 때 결과의 편차가 얼마나 적은지를 나타내며, 안정성 측면에서 중요한 지표는?",재현율,복잡도,정밀도(Precision),정확도,3,정밀도는 모델을 반복 적용했을 때 결과가 얼마나 일관되는지를 나타내며 안정성 측면에서 중요하다.,107,concept
429,2,분석 거버넌스,분석 거버넌스 체계의 구성 요소에 해당하지 않는 것은?,프로세스(Process),조직(Organization),시스템(System),경쟁사(Competitor),4,"분석 거버넌스 구성 요소는 프로세스, 조직, 시스템, 인적자원, 데이터이다.",108,concept
430,2,분석 거버넌스,분석 거버넌스 체계의 구성 요소에 해당하지 않는 것은?,조직(Organization),시스템(System),경쟁사(Competitor),프로세스(Process),3,"분석 거버넌스 구성 요소는 프로세스, 조직, 시스템, 인적자원, 데이터이다.",108,concept
431,2,분석 거버넌스,다음 중 분석 거버넌스 체계의 구성 요소에 해당하지 않는 것은?,시스템(System),경쟁사(Competitor),프로세스(Process),조직(Organization),2,"분석 거버넌스 구성 요소는 프로세스, 조직, 시스템, 인적자원, 데이터이다.",108,concept
432,2,분석 거버넌스,보기 중에서 분석 거버넌스 체계의 구성 요소에 해당하지 않는 것은?,경쟁사(Competitor),시스템(System),조직(Organization),프로세스(Process),1,"분석 거버넌스 구성 요소는 프로세스, 조직, 시스템, 인적자원, 데이터이다.",108,concept
433,2,분석 준비도·성숙도,데이터 분석 준비도와 성숙도 진단 중 CMMI 모델을 기반으로 평가하는 것은?,분석 준비도(Readiness),분석 성숙도(Maturity),분석 거버넌스,ISP,2,분석 성숙도는 CMMI 모델을 기반으로 비즈니스·조직/역량·IT 관점에서 평가한다.,109,concept
434,2,분석 준비도·성숙도,데이터 분석 준비도와 성숙도 진단 중 CMMI 모델을 기반으로 평가하는 것은?,분석 성숙도(Maturity),분석 거버넌스,ISP,분석 준비도(Readiness),1,분석 성숙도는 CMMI 모델을 기반으로 비즈니스·조직/역량·IT 관점에서 평가한다.,109,concept
435,2,분석 준비도·성숙도,다음 중 데이터 분석 준비도와 성숙도 진단 중 CMMI 모델을 기반으로 평가하는 것은?,분석 거버넌스,ISP,분석 준비도(Readiness),분석 성숙도(Maturity),4,분석 성숙도는 CMMI 모델을 기반으로 비즈니스·조직/역량·IT 관점에서 평가한다.,109,concept
436,2,분석 준비도·성숙도,보기 중에서 데이터 분석 준비도와 성숙도 진단 중 CMMI 모델을 기반으로 평가하는 것은?,ISP,분석 거버넌스,분석 성숙도(Maturity),분석 준비도(Readiness),3,분석 성숙도는 CMMI 모델을 기반으로 비즈니스·조직/역량·IT 관점에서 평가한다.,109,concept
437,2,분석 준비도·성숙도,데이터 분석 성숙도 모델의 4단계(낮음→높음)로 옳은 것은?,도입형 → 준비형 → 정착형 → 확산형,준비형 → 도입형 → 정착형 → 확산형,정착형 → 도입형 → 준비형 → 확산형,준비형 → 정착형 → 도입형 → 확산형,2,성숙도는 준비형-도입형-정착형-확산형 순으로 낮음에서 높음으로 발전한다.,110,concept
438,2,분석 준비도·성숙도,데이터 분석 성숙도 모델의 4단계(낮음→높음)로 옳은 것은?,준비형 → 도입형 → 정착형 → 확산형,정착형 → 도입형 → 준비형 → 확산형,준비형 → 정착형 → 도입형 → 확산형,도입형 → 준비형 → 정착형 → 확산형,1,성숙도는 준비형-도입형-정착형-확산형 순으로 낮음에서 높음으로 발전한다.,110,concept
439,2,분석 준비도·성숙도,다음 중 데이터 분석 성숙도 모델의 4단계(낮음→높음)로 옳은 것은?,정착형 → 도입형 → 준비형 → 확산형,준비형 → 정착형 → 도입형 → 확산형,도입형 → 준비형 → 정착형 → 확산형,준비형 → 도입형 → 정착형 → 확산형,4,성숙도는 준비형-도입형-정착형-확산형 순으로 낮음에서 높음으로 발전한다.,110,concept
440,2,분석 준비도·성숙도,보기 중에서 데이터 분석 성숙도 모델의 4단계(낮음→높음)로 옳은 것은?,준비형 → 정착형 → 도입형 → 확산형,정착형 → 도입형 → 준비형 → 확산형,준비형 → 도입형 → 정착형 → 확산형,도입형 → 준비형 → 정착형 → 확산형,3,성숙도는 준비형-도입형-정착형-확산형 순으로 낮음에서 높음으로 발전한다.,110,concept
441,2,분석 마스터플랜,"분석 과제 우선순위 결정 시, 시급성이 높고 난이도가 낮은 과제부터 착수하는 기준에서 가장 우선순위가 높은 영역은?",시급성 높음·난이도 높음,시급성 높음·난이도 낮음,시급성 낮음·난이도 낮음,시급성 낮음·난이도 높음,2,일반적으로 시급성이 높고 난이도가 낮은 과제가 가장 먼저 착수할 우선순위가 높다.,111,concept
442,2,분석 마스터플랜,"분석 과제 우선순위 결정 시, 시급성이 높고 난이도가 낮은 과제부터 착수하는 기준에서 가장 우선순위가 높은 영역은?",시급성 높음·난이도 낮음,시급성 낮음·난이도 낮음,시급성 낮음·난이도 높음,시급성 높음·난이도 높음,1,일반적으로 시급성이 높고 난이도가 낮은 과제가 가장 먼저 착수할 우선순위가 높다.,111,concept
443,2,분석 마스터플랜,"다음 중 분석 과제 우선순위 결정 시, 시급성이 높고 난이도가 낮은 과제부터 착수하는 기준에서 가장 우선순위가 높은 영역은?",시급성 낮음·난이도 낮음,시급성 낮음·난이도 높음,시급성 높음·난이도 높음,시급성 높음·난이도 낮음,4,일반적으로 시급성이 높고 난이도가 낮은 과제가 가장 먼저 착수할 우선순위가 높다.,111,concept
444,2,분석 마스터플랜,"보기 중에서 분석 과제 우선순위 결정 시, 시급성이 높고 난이도가 낮은 과제부터 착수하는 기준에서 가장 우선순위가 높은 영역은?",시급성 낮음·난이도 높음,시급성 낮음·난이도 낮음,시급성 높음·난이도 낮음,시급성 높음·난이도 높음,3,일반적으로 시급성이 높고 난이도가 낮은 과제가 가장 먼저 착수할 우선순위가 높다.,111,concept
445,2,분석 마스터플랜,ROI 관점에서 분석 과제의 우선순위를 결정할 때 '시급성'과 관련된 요소는?,투자비용(Investment),비즈니스 효과(Return),데이터 크기,조직 구조,2,"시급성은 비즈니스 효과(Return), 즉 목표 가치와 관련된다.",112,concept
446,2,분석 마스터플랜,ROI 관점에서 분석 과제의 우선순위를 결정할 때 '시급성'과 관련된 요소는?,비즈니스 효과(Return),데이터 크기,조직 구조,투자비용(Investment),1,"시급성은 비즈니스 효과(Return), 즉 목표 가치와 관련된다.",112,concept
447,2,분석 마스터플랜,다음 중 ROI 관점에서 분석 과제의 우선순위를 결정할 때 '시급성'과 관련된 요소는?,데이터 크기,조직 구조,투자비용(Investment),비즈니스 효과(Return),4,"시급성은 비즈니스 효과(Return), 즉 목표 가치와 관련된다.",112,concept
448,2,분석 마스터플랜,보기 중에서 ROI 관점에서 분석 과제의 우선순위를 결정할 때 '시급성'과 관련된 요소는?,조직 구조,데이터 크기,비즈니스 효과(Return),투자비용(Investment),3,"시급성은 비즈니스 효과(Return), 즉 목표 가치와 관련된다.",112,concept
449,2,분석 마스터플랜,"전략적 주요 정보를 대상으로 전사적인 종합 추진 계획, 중장기 마스터플랜을 수립하는 것은?",ISP(Information Strategy Planning),KDD,CRISP-DM,SOW,1,ISP(정보전략계획)는 전사적 중장기 마스터플랜을 수립하는 절차이다.,113,concept
450,2,분석 마스터플랜,"전략적 주요 정보를 대상으로 전사적인 종합 추진 계획, 중장기 마스터플랜을 수립하는 것은?",KDD,CRISP-DM,SOW,ISP(Information Strategy Planning),4,ISP(정보전략계획)는 전사적 중장기 마스터플랜을 수립하는 절차이다.,113,concept
451,2,분석 마스터플랜,"다음 중 전략적 주요 정보를 대상으로 전사적인 종합 추진 계획, 중장기 마스터플랜을 수립하는 것은?",CRISP-DM,SOW,ISP(Information Strategy Planning),KDD,3,ISP(정보전략계획)는 전사적 중장기 마스터플랜을 수립하는 절차이다.,113,concept
452,2,분석 마스터플랜,"보기 중에서 전략적 주요 정보를 대상으로 전사적인 종합 추진 계획, 중장기 마스터플랜을 수립하는 것은?",SOW,CRISP-DM,KDD,ISP(Information Strategy Planning),4,ISP(정보전략계획)는 전사적 중장기 마스터플랜을 수립하는 절차이다.,113,concept
453,2,분석조직구조,"별도의 독립적 분석 조직을 구성해 전사 차원에서 우선순위를 결정하지만, 협업 부서와 중복 업무 가능성이 있는 조직 구조는?",기능 중심 조직,집중형 조직,분산 조직,매트릭스 조직,2,"집중형 조직은 별도 독립 조직이 분석 업무를 일괄 담당하며, 협업 부서와 중복 가능성이 있다.",114,concept
454,2,분석조직구조,"별도의 독립적 분석 조직을 구성해 전사 차원에서 우선순위를 결정하지만, 협업 부서와 중복 업무 가능성이 있는 조직 구조는?",집중형 조직,분산 조직,매트릭스 조직,기능 중심 조직,1,"집중형 조직은 별도 독립 조직이 분석 업무를 일괄 담당하며, 협업 부서와 중복 가능성이 있다.",114,concept
455,2,분석조직구조,"다음 중 별도의 독립적 분석 조직을 구성해 전사 차원에서 우선순위를 결정하지만, 협업 부서와 중복 업무 가능성이 있는 조직 구조는?",분산 조직,매트릭스 조직,기능 중심 조직,집중형 조직,4,"집중형 조직은 별도 독립 조직이 분석 업무를 일괄 담당하며, 협업 부서와 중복 가능성이 있다.",114,concept
456,2,분석조직구조,"보기 중에서 별도의 독립적 분석 조직을 구성해 전사 차원에서 우선순위를 결정하지만, 협업 부서와 중복 업무 가능성이 있는 조직 구조는?",매트릭스 조직,분산 조직,집중형 조직,기능 중심 조직,3,"집중형 조직은 별도 독립 조직이 분석 업무를 일괄 담당하며, 협업 부서와 중복 가능성이 있다.",114,concept
457,2,분석조직구조,독립적 분석 조직의 인력을 협업 부서에 배치하여 분석 결과의 신속한 실무 적용이 가능한 조직 구조는?,집중형 조직,기능 중심 조직,분산 조직,TF 조직,3,분산 조직은 분석 인력을 협업 부서에 배치해 신속한 실무 적용이 가능하다.,115,concept
458,2,분석조직구조,독립적 분석 조직의 인력을 협업 부서에 배치하여 분석 결과의 신속한 실무 적용이 가능한 조직 구조는?,기능 중심 조직,분산 조직,TF 조직,집중형 조직,2,분산 조직은 분석 인력을 협업 부서에 배치해 신속한 실무 적용이 가능하다.,115,concept
459,2,분석조직구조,다음 중 독립적 분석 조직의 인력을 협업 부서에 배치하여 분석 결과의 신속한 실무 적용이 가능한 조직 구조는?,분산 조직,TF 조직,집중형 조직,기능 중심 조직,1,분산 조직은 분석 인력을 협업 부서에 배치해 신속한 실무 적용이 가능하다.,115,concept
460,2,분석조직구조,보기 중에서 독립적 분석 조직의 인력을 협업 부서에 배치하여 분석 결과의 신속한 실무 적용이 가능한 조직 구조는?,TF 조직,분산 조직,기능 중심 조직,집중형 조직,2,분산 조직은 분석 인력을 협업 부서에 배치해 신속한 실무 적용이 가능하다.,115,concept
461,2,분석과제 정의서,분석 과제 정의서에 일반적으로 포함되지 않는 항목은?,소스 데이터 및 분석 방법,데이터 입수 및 분석 난이도,분석 결과 검증 방안,개인 신용카드 정보,4,"분석 과제 정의서는 소스 데이터, 분석 방법, 난이도, 수행 주기, 검증 방안 등을 정의하며 개인 신용카드 정보와는 무관하다.",116,concept
462,2,분석과제 정의서,분석 과제 정의서에 일반적으로 포함되지 않는 항목은?,데이터 입수 및 분석 난이도,분석 결과 검증 방안,개인 신용카드 정보,소스 데이터 및 분석 방법,3,"분석 과제 정의서는 소스 데이터, 분석 방법, 난이도, 수행 주기, 검증 방안 등을 정의하며 개인 신용카드 정보와는 무관하다.",116,concept
463,2,분석과제 정의서,다음 중 분석 과제 정의서에 일반적으로 포함되지 않는 항목은?,분석 결과 검증 방안,개인 신용카드 정보,소스 데이터 및 분석 방법,데이터 입수 및 분석 난이도,2,"분석 과제 정의서는 소스 데이터, 분석 방법, 난이도, 수행 주기, 검증 방안 등을 정의하며 개인 신용카드 정보와는 무관하다.",116,concept
464,2,분석과제 정의서,보기 중에서 분석 과제 정의서에 일반적으로 포함되지 않는 항목은?,개인 신용카드 정보,분석 결과 검증 방안,데이터 입수 및 분석 난이도,소스 데이터 및 분석 방법,1,"분석 과제 정의서는 소스 데이터, 분석 방법, 난이도, 수행 주기, 검증 방안 등을 정의하며 개인 신용카드 정보와는 무관하다.",116,concept
465,2,분석과제 도출,SOW(Statement of Work)에 대한 설명으로 옳은 것은?,전체 업무를 분류·계획해 담당자에게 분할하는 문서,고객의 요구사항과 프로젝트 예상 결과를 세부적으로 기술한 작업기술서,위험 대응 방안을 정리한 문서,데이터 정의서,2,SOW는 고객 요구사항과 프로젝트 예상 결과 등을 세부 기술하는 작업기술서(명세서)이다.,117,concept
466,2,분석과제 도출,SOW(Statement of Work)에 대한 설명으로 옳은 것은?,고객의 요구사항과 프로젝트 예상 결과를 세부적으로 기술한 작업기술서,위험 대응 방안을 정리한 문서,데이터 정의서,전체 업무를 분류·계획해 담당자에게 분할하는 문서,1,SOW는 고객 요구사항과 프로젝트 예상 결과 등을 세부 기술하는 작업기술서(명세서)이다.,117,concept
467,2,분석과제 도출,다음 중 SOW(Statement of Work)에 대한 설명으로 옳은 것은?,위험 대응 방안을 정리한 문서,데이터 정의서,전체 업무를 분류·계획해 담당자에게 분할하는 문서,고객의 요구사항과 프로젝트 예상 결과를 세부적으로 기술한 작업기술서,4,SOW는 고객 요구사항과 프로젝트 예상 결과 등을 세부 기술하는 작업기술서(명세서)이다.,117,concept
468,2,분석과제 도출,보기 중에서 SOW(Statement of Work)에 대한 설명으로 옳은 것은?,데이터 정의서,위험 대응 방안을 정리한 문서,고객의 요구사항과 프로젝트 예상 결과를 세부적으로 기술한 작업기술서,전체 업무를 분류·계획해 담당자에게 분할하는 문서,3,SOW는 고객 요구사항과 프로젝트 예상 결과 등을 세부 기술하는 작업기술서(명세서)이다.,117,concept
469,2,분석과제 도출,WBS(Work Breakdown Structure)에 대한 설명으로 옳은 것은?,전체 업무를 분류하고 계획하여 담당자에게 업무를 분할하는 업무분업구조도,위험 회피·전이·완화·수용을 정리한 문서,고객 요구사항 명세서,데이터 스토어 설계도,1,WBS는 전체 업무를 분류·계획하여 담당자별로 분할하는 업무분업구조도이다.,118,concept
470,2,분석과제 도출,WBS(Work Breakdown Structure)에 대한 설명으로 옳은 것은?,위험 회피·전이·완화·수용을 정리한 문서,고객 요구사항 명세서,데이터 스토어 설계도,전체 업무를 분류하고 계획하여 담당자에게 업무를 분할하는 업무분업구조도,4,WBS는 전체 업무를 분류·계획하여 담당자별로 분할하는 업무분업구조도이다.,118,concept
471,2,분석과제 도출,다음 중 WBS(Work Breakdown Structure)에 대한 설명으로 옳은 것은?,고객 요구사항 명세서,데이터 스토어 설계도,전체 업무를 분류하고 계획하여 담당자에게 업무를 분할하는 업무분업구조도,위험 회피·전이·완화·수용을 정리한 문서,3,WBS는 전체 업무를 분류·계획하여 담당자별로 분할하는 업무분업구조도이다.,118,concept
472,2,분석과제 도출,보기 중에서 WBS(Work Breakdown Structure)에 대한 설명으로 옳은 것은?,데이터 스토어 설계도,고객 요구사항 명세서,위험 회피·전이·완화·수용을 정리한 문서,전체 업무를 분류하고 계획하여 담당자에게 업무를 분할하는 업무분업구조도,4,WBS는 전체 업무를 분류·계획하여 담당자별로 분할하는 업무분업구조도이다.,118,concept
473,2,빅데이터분석방법론,빅데이터 분석 방법론 5단계 중 알고리즘 설명서를 바탕으로 시스템 및 아키텍처를 설계하고 구현하는 단계는?,데이터 준비,데이터 분석,시스템 구현,평가 및 전개,3,시스템 구현 단계에서 알고리즘 설명서를 바탕으로 설계·구현을 진행한다.,119,concept
474,2,빅데이터분석방법론,빅데이터 분석 방법론 5단계 중 알고리즘 설명서를 바탕으로 시스템 및 아키텍처를 설계하고 구현하는 단계는?,데이터 분석,시스템 구현,평가 및 전개,데이터 준비,2,시스템 구현 단계에서 알고리즘 설명서를 바탕으로 설계·구현을 진행한다.,119,concept
475,2,빅데이터분석방법론,다음 중 빅데이터 분석 방법론 5단계 중 알고리즘 설명서를 바탕으로 시스템 및 아키텍처를 설계하고 구현하는 단계는?,시스템 구현,평가 및 전개,데이터 준비,데이터 분석,1,시스템 구현 단계에서 알고리즘 설명서를 바탕으로 설계·구현을 진행한다.,119,concept
476,2,빅데이터분석방법론,보기 중에서 빅데이터 분석 방법론 5단계 중 알고리즘 설명서를 바탕으로 시스템 및 아키텍처를 설계하고 구현하는 단계는?,평가 및 전개,시스템 구현,데이터 분석,데이터 준비,2,시스템 구현 단계에서 알고리즘 설명서를 바탕으로 설계·구현을 진행한다.,119,concept
477,2,빅데이터분석방법론,"빅데이터 분석 방법론에서 감성분석, 토픽분석 등 텍스트로부터 분석 목적에 맞는 모델을 구축하는 작업이 포함되는 단계는?",데이터 준비,데이터 분석(텍스트 분석),시스템 구현,분석기획,2,"데이터 분석 단계의 텍스트 분석에서 감성분석, 토픽분석 등을 수행한다.",120,concept
478,2,빅데이터분석방법론,"빅데이터 분석 방법론에서 감성분석, 토픽분석 등 텍스트로부터 분석 목적에 맞는 모델을 구축하는 작업이 포함되는 단계는?",데이터 분석(텍스트 분석),시스템 구현,분석기획,데이터 준비,1,"데이터 분석 단계의 텍스트 분석에서 감성분석, 토픽분석 등을 수행한다.",120,concept
479,2,빅데이터분석방법론,"다음 중 빅데이터 분석 방법론에서 감성분석, 토픽분석 등 텍스트로부터 분석 목적에 맞는 모델을 구축하는 작업이 포함되는 단계는?",시스템 구현,분석기획,데이터 준비,데이터 분석(텍스트 분석),4,"데이터 분석 단계의 텍스트 분석에서 감성분석, 토픽분석 등을 수행한다.",120,concept
480,2,빅데이터분석방법론,"보기 중에서 빅데이터 분석 방법론에서 감성분석, 토픽분석 등 텍스트로부터 분석 목적에 맞는 모델을 구축하는 작업이 포함되는 단계는?",분석기획,시스템 구현,데이터 분석(텍스트 분석),데이터 준비,3,"데이터 분석 단계의 텍스트 분석에서 감성분석, 토픽분석 등을 수행한다.",120,concept
481,2,분석 방법론,분석 방법론의 계층 구조에서 '태스크를 세분화한 세부 프로세스 단위이며 입력자료·처리 및 도구·출력자료로 구성'되는 계층은?,단계(Phase),태스크(Task),스텝(Step),액티비티(Activity),3,스텝은 태스크를 세분화한 최소 실행 단위로 입력·처리·출력으로 구성된다.,121,concept
482,2,분석 방법론,분석 방법론의 계층 구조에서 '태스크를 세분화한 세부 프로세스 단위이며 입력자료·처리 및 도구·출력자료로 구성'되는 계층은?,태스크(Task),스텝(Step),액티비티(Activity),단계(Phase),2,스텝은 태스크를 세분화한 최소 실행 단위로 입력·처리·출력으로 구성된다.,121,concept
483,2,분석 방법론,다음 중 분석 방법론의 계층 구조에서 '태스크를 세분화한 세부 프로세스 단위이며 입력자료·처리 및 도구·출력자료로 구성'되는 계층은?,스텝(Step),액티비티(Activity),단계(Phase),태스크(Task),1,스텝은 태스크를 세분화한 최소 실행 단위로 입력·처리·출력으로 구성된다.,121,concept
484,2,분석 방법론,보기 중에서 분석 방법론의 계층 구조에서 '태스크를 세분화한 세부 프로세스 단위이며 입력자료·처리 및 도구·출력자료로 구성'되는 계층은?,액티비티(Activity),스텝(Step),태스크(Task),단계(Phase),2,스텝은 태스크를 세분화한 최소 실행 단위로 입력·처리·출력으로 구성된다.,121,concept
485,2,분석 방법론,분석 방법론의 계층 구조에서 프로세스 그룹을 기반으로 큰 흐름을 정의하며 기준선(Baseline)으로 관리되는 최상위 계층은?,단계(Phase),태스크(Task),스텝(Step),워크패키지,1,단계(Phase)는 최상위 계층으로 기준선으로 설정되어 버전 관리로 통제된다.,122,concept
486,2,분석 방법론,분석 방법론의 계층 구조에서 프로세스 그룹을 기반으로 큰 흐름을 정의하며 기준선(Baseline)으로 관리되는 최상위 계층은?,태스크(Task),스텝(Step),워크패키지,단계(Phase),4,단계(Phase)는 최상위 계층으로 기준선으로 설정되어 버전 관리로 통제된다.,122,concept
487,2,분석 방법론,다음 중 분석 방법론의 계층 구조에서 프로세스 그룹을 기반으로 큰 흐름을 정의하며 기준선(Baseline)으로 관리되는 최상위 계층은?,스텝(Step),워크패키지,단계(Phase),태스크(Task),3,단계(Phase)는 최상위 계층으로 기준선으로 설정되어 버전 관리로 통제된다.,122,concept
488,2,분석 방법론,보기 중에서 분석 방법론의 계층 구조에서 프로세스 그룹을 기반으로 큰 흐름을 정의하며 기준선(Baseline)으로 관리되는 최상위 계층은?,워크패키지,스텝(Step),태스크(Task),단계(Phase),4,단계(Phase)는 최상위 계층으로 기준선으로 설정되어 버전 관리로 통제된다.,122,concept
489,2,하향식 접근,"하향식 접근의 문제탐색 단계에서 대체재, 경쟁자, 신규 진입자를 분석하는 관점은?",거시적 관점(STEEP),경쟁자 확대 관점,시장 니즈 관점,역량의 재해석 관점,2,경쟁자 확대 관점은 대체재·경쟁자·신규 진입자 영역에서 위협 요소를 식별한다.,123,concept
490,2,하향식 접근,"하향식 접근의 문제탐색 단계에서 대체재, 경쟁자, 신규 진입자를 분석하는 관점은?",경쟁자 확대 관점,시장 니즈 관점,역량의 재해석 관점,거시적 관점(STEEP),1,경쟁자 확대 관점은 대체재·경쟁자·신규 진입자 영역에서 위협 요소를 식별한다.,123,concept
491,2,하향식 접근,"다음 중 하향식 접근의 문제탐색 단계에서 대체재, 경쟁자, 신규 진입자를 분석하는 관점은?",시장 니즈 관점,역량의 재해석 관점,거시적 관점(STEEP),경쟁자 확대 관점,4,경쟁자 확대 관점은 대체재·경쟁자·신규 진입자 영역에서 위협 요소를 식별한다.,123,concept
492,2,하향식 접근,"보기 중에서 하향식 접근의 문제탐색 단계에서 대체재, 경쟁자, 신규 진입자를 분석하는 관점은?",역량의 재해석 관점,시장 니즈 관점,경쟁자 확대 관점,거시적 관점(STEEP),3,경쟁자 확대 관점은 대체재·경쟁자·신규 진입자 영역에서 위협 요소를 식별한다.,123,concept
493,2,하향식 접근,"하향식 접근의 문제탐색 단계에서 고객, 채널, 영향자(이해관계자) 관점에서 니즈를 탐색하는 것은?",거시적 관점,경쟁자 확대 관점,시장의 니즈 관점,내부 역량 관점,3,시장의 니즈 관점은 고객·채널·영향자 관점에서 제품·서비스의 개선 기회를 탐색한다.,124,concept
494,2,하향식 접근,"하향식 접근의 문제탐색 단계에서 고객, 채널, 영향자(이해관계자) 관점에서 니즈를 탐색하는 것은?",경쟁자 확대 관점,시장의 니즈 관점,내부 역량 관점,거시적 관점,2,시장의 니즈 관점은 고객·채널·영향자 관점에서 제품·서비스의 개선 기회를 탐색한다.,124,concept
